Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,402.338877338877,962
Vaartsche Rijn,1,246.346358792185,2252
Galgenwaard,2,244.001386001386,1443
Kromme Rijn,3,261.608058608059,273
Padualaan,4,243.631386861314,274
Heidelberglaan,5,249.430992736077,413
UMC,6,288.15873015873,63
WKZ,7,232.242424242424,297
P+R De Uithof,8,0,3
WKZ,9,266.8,5
UMC,10,229.928571428571,14
Heidelberglaan,11,197.80487804878,41
Padualaan,12,214.442307692308,104
Kromme Rijn,13,263.349056603774,106
Galgenwaard,14,258.016666666667,60
Vaartsche Rijn,15,259.283898305085,236
Depot,-1,NaN,0
