Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.474634565778,1163
Vaartsche Rijn,1,197.542293547309,2991
Galgenwaard,2,205.534896705751,1791
Kromme Rijn,3,194.076086956522,276
Padualaan,4,208.200573065903,349
Heidelberglaan,5,211.885462555066,454
UMC,6,235.635135135135,74
WKZ,7,191.149877149877,407
P+R De Uithof,8,NaN,0
WKZ,9,207.125,8
UMC,10,129.733333333333,15
Heidelberglaan,11,179.760869565217,46
Padualaan,12,216.379310344828,116
Kromme Rijn,13,206.661538461538,130
Galgenwaard,14,212.972222222222,72
Vaartsche Rijn,15,215.085987261146,314
Depot,-1,NaN,0
