Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,198.886070110701,2168
Vaartsche Rijn,1,93.5841112941607,5463
Galgenwaard,2,108.166970248937,3294
Kromme Rijn,3,104.482283464567,508
Padualaan,4,107.823140495868,605
Heidelberglaan,5,126.523748395379,779
UMC,6,125.814516129032,124
WKZ,7,108.816526610644,714
P+R De Uithof,8,0,1
WKZ,9,94.6666666666667,9
UMC,10,101.903225806452,31
Heidelberglaan,11,103.539130434783,115
Padualaan,12,107.647321428571,224
Kromme Rijn,13,114.510638297872,282
Galgenwaard,14,90.4485294117647,136
Vaartsche Rijn,15,121.700516351119,581
Depot,-1,NaN,0
