Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,411.825549450549,1456
Vaartsche Rijn,1,166.755841121495,3424
Galgenwaard,2,172.936117936118,2035
Kromme Rijn,3,162.704819277108,332
Padualaan,4,169.450839328537,417
Heidelberglaan,5,178.406631762653,573
UMC,6,196.736842105263,76
WKZ,7,167.185950413223,484
P+R De Uithof,8,0,2
WKZ,9,228,2
UMC,10,176.894736842105,19
Heidelberglaan,11,152.152777777778,72
Padualaan,12,165.037267080745,161
Kromme Rijn,13,174.653179190751,173
Galgenwaard,14,167.211009174312,109
Vaartsche Rijn,15,192.702005730659,349
Depot,-1,NaN,0
