Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,120.339644970414,2535
Vaartsche Rijn,1,91.5457821457821,6105
Galgenwaard,2,95.6637373998449,3869
Kromme Rijn,3,94.9309262166405,637
Padualaan,4,97.5610079575597,754
Heidelberglaan,5,103.837696335079,955
UMC,6,117.967213114754,122
WKZ,7,89.1189903846154,832
P+R De Uithof,8,0,3
WKZ,9,82.6666666666667,9
UMC,10,97.3111111111111,45
Heidelberglaan,11,97.3725490196078,102
Padualaan,12,97,295
Kromme Rijn,13,91.1058394160584,274
Galgenwaard,14,77.4593023255814,172
Vaartsche Rijn,15,106.646417445483,642
Depot,-1,NaN,0
