Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,207.052903967798,1739
Vaartsche Rijn,1,95.6764363805536,4299
Galgenwaard,2,132.287128712871,2727
Kromme Rijn,3,136.085778781038,443
Padualaan,4,133.83367983368,481
Heidelberglaan,5,136.548048048048,666
UMC,6,161.313725490196,102
WKZ,7,128.79632721202,599
P+R De Uithof,8,479,2
WKZ,9,104.714285714286,7
UMC,10,128.8,20
Heidelberglaan,11,112.864864864865,74
Padualaan,12,128.004975124378,201
Kromme Rijn,13,138.909574468085,188
Galgenwaard,14,131.105769230769,104
Vaartsche Rijn,15,147.792635658915,516
Depot,-1,NaN,0
