Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,325.175625,1600
Vaartsche Rijn,1,96.0987881981033,3796
Galgenwaard,2,154.037735849057,2438
Kromme Rijn,3,152.701492537313,402
Padualaan,4,156.480278422274,431
Heidelberglaan,5,168.915993537964,619
UMC,6,156.663461538462,104
WKZ,7,143.286852589641,502
P+R De Uithof,8,1130,1
WKZ,9,126.888888888889,9
UMC,10,134.4,20
Heidelberglaan,11,187.950819672131,61
Padualaan,12,159.044871794872,156
Kromme Rijn,13,161.335616438356,146
Galgenwaard,14,160.271739130435,92
Vaartsche Rijn,15,179.492146596859,382
Depot,-1,NaN,0
