Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,104.444726005702,3157
Vaartsche Rijn,1,90.6177580167071,7422
Galgenwaard,2,93.740692357936,4593
Kromme Rijn,3,89.5300261096606,766
Padualaan,4,82.9803240740741,864
Heidelberglaan,5,84.8922558922559,1188
UMC,6,94.9745222929936,157
WKZ,7,69.4448780487805,1025
P+R De Uithof,8,5,3
WKZ,9,79.6153846153846,13
UMC,10,51.5588235294118,34
Heidelberglaan,11,68.2781954887218,133
Padualaan,12,79.6375,320
Kromme Rijn,13,71.8391812865497,342
Galgenwaard,14,80.9282051282051,195
Vaartsche Rijn,15,83.9924717691343,797
Depot,-1,NaN,0
