Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,268.512669416618,1697
Vaartsche Rijn,1,97.2944496707432,4252
Galgenwaard,2,139.933538225125,2603
Kromme Rijn,3,143.254587155963,436
Padualaan,4,141.702755905512,508
Heidelberglaan,5,156.819018404908,652
UMC,6,203.409638554217,83
WKZ,7,125.925159235669,628
P+R De Uithof,8,221,1
WKZ,9,116,5
UMC,10,130.444444444444,18
Heidelberglaan,11,143.454545454545,88
Padualaan,12,127.647058823529,170
Kromme Rijn,13,137.29696969697,165
Galgenwaard,14,141.602150537634,93
Vaartsche Rijn,15,155.292565947242,417
Depot,-1,NaN,0
