Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.843722563652,1139
Vaartsche Rijn,1,211.030058651026,2728
Galgenwaard,2,216.799299883314,1714
Kromme Rijn,3,220.963099630996,271
Padualaan,4,218.761467889908,327
Heidelberglaan,5,233.649321266968,442
UMC,6,291.035087719298,57
WKZ,7,204.69623655914,372
P+R De Uithof,8,0,1
WKZ,9,334.75,4
UMC,10,201.705882352941,17
Heidelberglaan,11,188.606557377049,61
Padualaan,12,216.393442622951,122
Kromme Rijn,13,198.371681415929,113
Galgenwaard,14,213.057971014493,69
Vaartsche Rijn,15,229.838283828383,303
Depot,-1,NaN,0
