Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,414.143055555556,1440
Vaartsche Rijn,1,164.459006400488,3281
Galgenwaard,2,167.819900497512,2010
Kromme Rijn,3,166.991097922849,337
Padualaan,4,177.522471910112,356
Heidelberglaan,5,184.107547169811,530
UMC,6,253.779220779221,77
WKZ,7,173.031602708804,443
P+R De Uithof,8,NaN,0
WKZ,9,188,9
UMC,10,182.789473684211,19
Heidelberglaan,11,177.758620689655,58
Padualaan,12,174.027397260274,146
Kromme Rijn,13,180.941605839416,137
Galgenwaard,14,194.826530612245,98
Vaartsche Rijn,15,190.426767676768,396
Depot,-1,NaN,0
