Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,117.818360141232,2549
Vaartsche Rijn,1,91.7779973649539,6072
Galgenwaard,2,92.4905322415558,3908
Kromme Rijn,3,93.5749185667752,614
Padualaan,4,105.94459833795,722
Heidelberglaan,5,109.802713987474,958
UMC,6,104.583333333333,144
WKZ,7,84.3981264637002,854
P+R De Uithof,8,253.5,2
WKZ,9,79.2,15
UMC,10,89.9722222222222,36
Heidelberglaan,11,89.8878504672897,107
Padualaan,12,89.2007434944238,269
Kromme Rijn,13,83.4626865671642,268
Galgenwaard,14,87.5434782608696,184
Vaartsche Rijn,15,105.745065789474,608
Depot,-1,NaN,0
