Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,295.924840764331,1570
Vaartsche Rijn,1,95.2072229140722,4015
Galgenwaard,2,152.787827557058,2366
Kromme Rijn,3,154.263736263736,364
Padualaan,4,157.169133192389,473
Heidelberglaan,5,169.004608294931,651
UMC,6,157.39175257732,97
WKZ,7,148.991023339318,557
P+R De Uithof,8,1236,1
WKZ,9,198.833333333333,6
UMC,10,142.115384615385,26
Heidelberglaan,11,154.72619047619,84
Padualaan,12,155.929347826087,184
Kromme Rijn,13,149.20245398773,163
Galgenwaard,14,165.644444444444,90
Vaartsche Rijn,15,158.232273838631,409
Depot,-1,NaN,0
