Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,198.072523584906,1696
Vaartsche Rijn,1,95.4544596507787,4238
Galgenwaard,2,129.810094408134,2754
Kromme Rijn,3,140.112087912088,455
Padualaan,4,138.712909441233,519
Heidelberglaan,5,140.465081723626,673
UMC,6,195.532710280374,107
WKZ,7,129.0352,625
P+R De Uithof,8,749.666666666667,3
WKZ,9,94.7272727272727,11
UMC,10,145.5,28
Heidelberglaan,11,110.223880597015,67
Padualaan,12,130.063157894737,190
Kromme Rijn,13,124.721052631579,190
Galgenwaard,14,148.936936936937,111
Vaartsche Rijn,15,138.708835341365,498
Depot,-1,NaN,0
