Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,465.270133164236,1577
Vaartsche Rijn,1,96.2574282786885,3904
Galgenwaard,2,151.875789473684,2375
Kromme Rijn,3,149.446808510638,376
Padualaan,4,162.474040632054,443
Heidelberglaan,5,161.036082474227,582
UMC,6,160.321428571429,84
WKZ,7,148.906542056075,535
P+R De Uithof,8,1097,1
WKZ,9,138.625,8
UMC,10,130.9375,16
Heidelberglaan,11,131.880597014925,67
Padualaan,12,151.341040462428,173
Kromme Rijn,13,156.08024691358,162
Galgenwaard,14,159.890909090909,110
Vaartsche Rijn,15,182.126410835214,443
Depot,-1,NaN,0
