Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,404.022867194371,1137
Vaartsche Rijn,1,215.359310603222,2669
Galgenwaard,2,216.111619919863,1747
Kromme Rijn,3,212.474103585657,251
Padualaan,4,229.82554517134,321
Heidelberglaan,5,240.342528735632,435
UMC,6,245.782051282051,78
WKZ,7,203.484924623116,398
P+R De Uithof,8,0,3
WKZ,9,198.333333333333,3
UMC,10,159.588235294118,17
Heidelberglaan,11,203.702127659574,47
Padualaan,12,204.774193548387,124
Kromme Rijn,13,198.445161290323,155
Galgenwaard,14,230.769230769231,65
Vaartsche Rijn,15,232.007326007326,273
Depot,-1,NaN,0
