Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,203.361560418649,2102
Vaartsche Rijn,1,95.107182731671,5374
Galgenwaard,2,104.732153941651,3222
Kromme Rijn,3,101.869481765835,521
Padualaan,4,112.70578778135,622
Heidelberglaan,5,128.006082725061,822
UMC,6,129.869230769231,130
WKZ,7,103.017591339648,739
P+R De Uithof,8,0,1
WKZ,9,113.375,8
UMC,10,101.954545454545,22
Heidelberglaan,11,96.3132530120482,83
Padualaan,12,106.900943396226,212
Kromme Rijn,13,114.945454545455,220
Galgenwaard,14,105.659259259259,135
Vaartsche Rijn,15,119.642722117202,529
Depot,-1,NaN,0
