Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,263.186788154897,1756
Vaartsche Rijn,1,96.670205066345,4145
Galgenwaard,2,141.258672699849,2652
Kromme Rijn,3,134.421800947867,422
Padualaan,4,147.439918533605,491
Heidelberglaan,5,147.396255850234,641
UMC,6,161.915094339623,106
WKZ,7,134.391544117647,544
P+R De Uithof,8,0,3
WKZ,9,194.857142857143,14
UMC,10,112.96875,32
Heidelberglaan,11,122.232558139535,86
Padualaan,12,141.795918367347,196
Kromme Rijn,13,136.859375,192
Galgenwaard,14,133.1015625,128
Vaartsche Rijn,15,151.045454545455,418
Depot,-1,NaN,0
