Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,464.638446849141,1571
Vaartsche Rijn,1,98.16588906169,3858
Galgenwaard,2,154.251509054326,2485
Kromme Rijn,3,153.165242165242,351
Padualaan,4,162.076152304609,499
Heidelberglaan,5,166.746858168761,557
UMC,6,143.203883495146,103
WKZ,7,144.104283054004,537
P+R De Uithof,8,648.333333333333,3
WKZ,9,181,8
UMC,10,148.913043478261,23
Heidelberglaan,11,132.961538461538,78
Padualaan,12,155.222826086957,184
Kromme Rijn,13,154.497461928934,197
Galgenwaard,14,158.075268817204,93
Vaartsche Rijn,15,164.8,415
Depot,-1,NaN,0
