Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,201.879501385042,2166
Vaartsche Rijn,1,94.3618721461187,5256
Galgenwaard,2,107.587330316742,3315
Kromme Rijn,3,106.118959107807,538
Padualaan,4,107.189969604863,658
Heidelberglaan,5,126.330097087379,824
UMC,6,134.396694214876,121
WKZ,7,100.088919288646,731
P+R De Uithof,8,346.25,4
WKZ,9,98.3571428571429,14
UMC,10,117.657894736842,38
Heidelberglaan,11,107.197802197802,91
Padualaan,12,113.207547169811,212
Kromme Rijn,13,119.876494023904,251
Galgenwaard,14,102.333333333333,111
Vaartsche Rijn,15,123.797127468582,557
Depot,-1,NaN,0
