Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,400.442270058708,1022
Vaartsche Rijn,1,228.91169451074,2514
Galgenwaard,2,226.53095684803,1599
Kromme Rijn,3,240.073359073359,259
Padualaan,4,225.933554817276,301
Heidelberglaan,5,250.00253164557,395
UMC,6,260.253731343284,67
WKZ,7,227.780898876405,356
P+R De Uithof,8,0,2
WKZ,9,184.714285714286,7
UMC,10,203.25,8
Heidelberglaan,11,260.261904761905,42
Padualaan,12,229.948275862069,116
Kromme Rijn,13,226.398230088496,113
Galgenwaard,14,265.974358974359,78
Vaartsche Rijn,15,244.145390070922,282
Depot,-1,NaN,0
