Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,390.875690607735,1086
Vaartsche Rijn,1,215.087233245975,2671
Galgenwaard,2,219.407213496219,1719
Kromme Rijn,3,217.186379928315,279
Padualaan,4,221.663492063492,315
Heidelberglaan,5,227.322429906542,428
UMC,6,269.089285714286,56
WKZ,7,192.369272237197,371
P+R De Uithof,8,NaN,0
WKZ,9,108.333333333333,3
UMC,10,156.388888888889,18
Heidelberglaan,11,180.363636363636,44
Padualaan,12,218.507042253521,142
Kromme Rijn,13,230.642857142857,112
Galgenwaard,14,239.260273972603,73
Vaartsche Rijn,15,223.920863309353,278
Depot,-1,NaN,0
