Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,207.899942495687,1739
Vaartsche Rijn,1,93.3603978718482,4323
Galgenwaard,2,133.954479242535,2746
Kromme Rijn,3,130.97542997543,407
Padualaan,4,141.103921568627,510
Heidelberglaan,5,148.41935483871,713
UMC,6,156.081081081081,111
WKZ,7,127.578947368421,589
P+R De Uithof,8,887,1
WKZ,9,250.833333333333,6
UMC,10,111.214285714286,28
Heidelberglaan,11,135.8875,80
Padualaan,12,131.640625,192
Kromme Rijn,13,120.084158415842,202
Galgenwaard,14,122.233333333333,90
Vaartsche Rijn,15,136.27463312369,477
Depot,-1,NaN,0
