Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,84.890756302521,3689
Vaartsche Rijn,1,89.3105356352368,9036
Galgenwaard,2,89.0653812445223,5705
Kromme Rijn,3,86.876582278481,948
Padualaan,4,85.7565982404692,1023
Heidelberglaan,5,81.3896551724138,1450
UMC,6,85.497461928934,197
WKZ,7,65.487284659557,1219
P+R De Uithof,8,82.6666666666667,3
WKZ,9,83.6666666666667,12
UMC,10,74.1923076923077,52
Heidelberglaan,11,77.1082802547771,157
Padualaan,12,79.8571428571429,399
Kromme Rijn,13,71.0406698564593,418
Galgenwaard,14,73.3833333333333,240
Vaartsche Rijn,15,74.86,950
Depot,-1,NaN,0
