Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,235.943229166667,1920
Vaartsche Rijn,1,95.0098244147157,4784
Galgenwaard,2,122.650552486188,2896
Kromme Rijn,3,117.994082840237,507
Padualaan,4,130.964143426295,502
Heidelberglaan,5,145.069105691057,738
UMC,6,139.619469026549,113
WKZ,7,120.849772382398,659
P+R De Uithof,8,0,3
WKZ,9,80.5,8
UMC,10,124.483870967742,31
Heidelberglaan,11,119.679487179487,78
Padualaan,12,133.239024390244,205
Kromme Rijn,13,120.949367088608,237
Galgenwaard,14,119.735042735043,117
Vaartsche Rijn,15,145.120762711864,472
Depot,-1,NaN,0
