Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,84.5483007760236,3737
Vaartsche Rijn,1,87.0376641701943,9213
Galgenwaard,2,81.8442462087422,5605
Kromme Rijn,3,71.7934782608696,920
Padualaan,4,66.2245480494767,1051
Heidelberglaan,5,71.3567093728928,1483
UMC,6,76.5720720720721,222
WKZ,7,59.9916918429003,1324
P+R De Uithof,8,0,3
WKZ,9,55.9166666666667,12
UMC,10,47,40
Heidelberglaan,11,52.8546511627907,172
Padualaan,12,59.0144230769231,416
Kromme Rijn,13,53.7822014051522,427
Galgenwaard,14,63.1171875,256
Vaartsche Rijn,15,66.033934252386,943
Depot,-1,NaN,0
