Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,268.560643564356,1616
Vaartsche Rijn,1,94.9077743902439,3936
Galgenwaard,2,140.022368903557,2727
Kromme Rijn,3,153.325688073395,436
Padualaan,4,140.684647302905,482
Heidelberglaan,5,154.408037094281,647
UMC,6,152.282352941176,85
WKZ,7,138.470588235294,561
P+R De Uithof,8,0,2
WKZ,9,164.75,4
UMC,10,157.083333333333,12
Heidelberglaan,11,150.701298701299,77
Padualaan,12,160.794392523364,214
Kromme Rijn,13,129.579234972678,183
Galgenwaard,14,128.520408163265,98
Vaartsche Rijn,15,152.252450980392,408
Depot,-1,NaN,0
