Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,105.937587168759,2868
Vaartsche Rijn,1,88.3177543459675,7018
Galgenwaard,2,90.539939095807,4269
Kromme Rijn,3,93.3090379008746,686
Padualaan,4,87.5311688311688,770
Heidelberglaan,5,90.6235186873291,1097
UMC,6,115.443037974684,158
WKZ,7,83.0769230769231,988
P+R De Uithof,8,518,1
WKZ,9,74.5333333333333,15
UMC,10,58.6444444444444,45
Heidelberglaan,11,82.640350877193,114
Padualaan,12,79.6498422712934,317
Kromme Rijn,13,85.8422818791946,298
Galgenwaard,14,87.7687861271676,173
Vaartsche Rijn,15,92.4690265486726,678
Depot,-1,NaN,0
