Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,202.782981153627,1751
Vaartsche Rijn,1,97.3651698199225,4387
Galgenwaard,2,134.589677891654,2732
Kromme Rijn,3,133.112385321101,436
Padualaan,4,130.275510204082,490
Heidelberglaan,5,139.504716981132,636
UMC,6,211.543689320388,103
WKZ,7,138.872374798061,619
P+R De Uithof,8,677,2
WKZ,9,179.333333333333,6
UMC,10,103.692307692308,26
Heidelberglaan,11,119.904761904762,84
Padualaan,12,130.388601036269,193
Kromme Rijn,13,146.470588235294,204
Galgenwaard,14,116.61320754717,106
Vaartsche Rijn,15,144.905263157895,475
Depot,-1,NaN,0
