Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,100.024834437086,3020
Vaartsche Rijn,1,90.0279645065878,7438
Galgenwaard,2,88.3529804270463,4496
Kromme Rijn,3,83.1361256544503,764
Padualaan,4,83.8988235294118,850
Heidelberglaan,5,82.9824715162138,1141
UMC,6,89.1676300578035,173
WKZ,7,68.5615615615616,999
P+R De Uithof,8,0,2
WKZ,9,129.555555555556,9
UMC,10,68.1086956521739,46
Heidelberglaan,11,82.1416666666667,120
Padualaan,12,74.4505494505494,364
Kromme Rijn,13,65.9498327759197,299
Galgenwaard,14,71.020942408377,191
Vaartsche Rijn,15,87.7118421052632,760
Depot,-1,NaN,0
