Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,105.423753665689,2728
Vaartsche Rijn,1,87.9464550578463,6742
Galgenwaard,2,89.6819254365267,4238
Kromme Rijn,3,82.2987377279102,713
Padualaan,4,86.2379182156134,807
Heidelberglaan,5,92.6052376333657,1031
UMC,6,114.385135135135,148
WKZ,7,84.1861233480176,908
P+R De Uithof,8,247.333333333333,3
WKZ,9,88.3636363636364,11
UMC,10,67.804347826087,46
Heidelberglaan,11,74.6209677419355,124
Padualaan,12,94.6124567474048,289
Kromme Rijn,13,87.9674267100977,307
Galgenwaard,14,72.9071038251366,183
Vaartsche Rijn,15,92.4271708683473,714
Depot,-1,NaN,0
