Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,234.473509933775,1812
Vaartsche Rijn,1,96.1094315520545,4697
Galgenwaard,2,124.826057529611,2955
Kromme Rijn,3,117.086538461538,416
Padualaan,4,119.248677248677,567
Heidelberglaan,5,130.747422680412,776
UMC,6,144.627272727273,110
WKZ,7,111.785822021116,663
P+R De Uithof,8,0,2
WKZ,9,105.1,10
UMC,10,127.607142857143,28
Heidelberglaan,11,131.988235294118,85
Padualaan,12,119.592920353982,226
Kromme Rijn,13,125.059907834101,217
Galgenwaard,14,122.432203389831,118
Vaartsche Rijn,15,140.858024691358,486
Depot,-1,NaN,0
