Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,104.325124792013,3005
Vaartsche Rijn,1,90.2313181110535,7708
Galgenwaard,2,90.6365591397849,4650
Kromme Rijn,3,87.9777777777778,765
Padualaan,4,84.0400890868597,898
Heidelberglaan,5,89.1192341166231,1149
UMC,6,88.7247191011236,178
WKZ,7,75.9259624876604,1013
P+R De Uithof,8,38,2
WKZ,9,80.2727272727273,22
UMC,10,71.75,40
Heidelberglaan,11,63.4013157894737,152
Padualaan,12,72.5416666666667,288
Kromme Rijn,13,76.8527777777778,360
Galgenwaard,14,77.6281407035176,199
Vaartsche Rijn,15,90.1,740
Depot,-1,NaN,0
