Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,84.6186210640608,3684
Vaartsche Rijn,1,90.4078507494878,9273
Galgenwaard,2,89.06828311642,5609
Kromme Rijn,3,77.8011363636364,880
Padualaan,4,85.6825095057034,1052
Heidelberglaan,5,83.9950842696629,1424
UMC,6,97.0422535211268,213
WKZ,7,61.2323943661972,1278
P+R De Uithof,8,72.8333333333333,6
WKZ,9,53.7142857142857,21
UMC,10,81.4857142857143,35
Heidelberglaan,11,69.7692307692308,182
Padualaan,12,79.3036144578313,415
Kromme Rijn,13,80.3240740740741,432
Galgenwaard,14,72.7887931034483,232
Vaartsche Rijn,15,68.1141942369264,937
Depot,-1,NaN,0
