Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,412.892385786802,985
Vaartsche Rijn,1,244.368971792539,2198
Galgenwaard,2,246.710317460317,1512
Kromme Rijn,3,253.434042553191,235
Padualaan,4,261.616949152542,295
Heidelberglaan,5,271.469613259669,362
UMC,6,277.822222222222,45
WKZ,7,235.079617834395,314
P+R De Uithof,8,NaN,0
WKZ,9,285,4
UMC,10,162.461538461538,13
Heidelberglaan,11,252.466666666667,45
Padualaan,12,230.355140186916,107
Kromme Rijn,13,226.436363636364,110
Galgenwaard,14,253.982456140351,57
Vaartsche Rijn,15,258.391489361702,235
Depot,-1,NaN,0
