Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,118.23937007874,2540
Vaartsche Rijn,1,91.0402353689567,6288
Galgenwaard,2,94.9989602287497,3847
Kromme Rijn,3,94.7819672131148,610
Padualaan,4,99.114245416079,709
Heidelberglaan,5,108.236814891417,967
UMC,6,146.869230769231,130
WKZ,7,89.1490384615385,832
P+R De Uithof,8,193,3
WKZ,9,85.4166666666667,12
UMC,10,83.1379310344828,29
Heidelberglaan,11,87.7777777777778,126
Padualaan,12,85.9592592592593,270
Kromme Rijn,13,92.984496124031,258
Galgenwaard,14,106.402684563758,149
Vaartsche Rijn,15,97.5388349514563,618
Depot,-1,NaN,0
