Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,209.910795454545,1760
Vaartsche Rijn,1,96.0311038353602,4276
Galgenwaard,2,133.187219730942,2676
Kromme Rijn,3,131.501113585746,449
Padualaan,4,143.835616438356,511
Heidelberglaan,5,160.559766763848,686
UMC,6,212.469026548673,113
WKZ,7,120.507666098807,587
P+R De Uithof,8,681,4
WKZ,9,82.8333333333333,6
UMC,10,119.481481481481,27
Heidelberglaan,11,138.768292682927,82
Padualaan,12,138.51871657754,187
Kromme Rijn,13,129.575757575758,198
Galgenwaard,14,135.094017094017,117
Vaartsche Rijn,15,135.424444444444,450
Depot,-1,NaN,0
