Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,401.859731543624,1490
Vaartsche Rijn,1,155.65198938992,3770
Galgenwaard,2,157.851804123711,2328
Kromme Rijn,3,162.778920308483,389
Padualaan,4,164.623983739837,492
Heidelberglaan,5,163.22165820643,591
UMC,6,193.578947368421,95
WKZ,7,152.384615384615,507
P+R De Uithof,8,0,1
WKZ,9,160.444444444444,9
UMC,10,171.5,20
Heidelberglaan,11,150.666666666667,69
Padualaan,12,161.294117647059,136
Kromme Rijn,13,159.742857142857,175
Galgenwaard,14,159.413461538462,104
Vaartsche Rijn,15,168.179894179894,378
Depot,-1,NaN,0
