Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,232.592454835282,1882
Vaartsche Rijn,1,95.2607316557412,4729
Galgenwaard,2,125.540186271128,2899
Kromme Rijn,3,118.706498951782,477
Padualaan,4,127.889312977099,524
Heidelberglaan,5,137.40629095675,763
UMC,6,149.879032258065,124
WKZ,7,117.369501466276,682
P+R De Uithof,8,0,3
WKZ,9,98.6,10
UMC,10,123.777777777778,18
Heidelberglaan,11,114.735632183908,87
Padualaan,12,140.611940298507,201
Kromme Rijn,13,135.566371681416,226
Galgenwaard,14,119.157894736842,114
Vaartsche Rijn,15,138.514522821577,482
Depot,-1,NaN,0
