Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,424.028999064546,1069
Vaartsche Rijn,1,218.264695009242,2705
Galgenwaard,2,214.544668587896,1735
Kromme Rijn,3,209.282352941176,255
Padualaan,4,222.891891891892,333
Heidelberglaan,5,241.322869955157,446
UMC,6,301.845070422535,71
WKZ,7,189.303977272727,352
P+R De Uithof,8,0,3
WKZ,9,127.333333333333,6
UMC,10,204.8125,16
Heidelberglaan,11,210.622641509434,53
Padualaan,12,224.344827586207,116
Kromme Rijn,13,206.151724137931,145
Galgenwaard,14,218.603174603175,63
Vaartsche Rijn,15,223.318181818182,242
Depot,-1,NaN,0
