Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,423.449888641425,1347
Vaartsche Rijn,1,169.090827873734,3358
Galgenwaard,2,173.194986072423,2154
Kromme Rijn,3,163.959537572254,346
Padualaan,4,177.903981264637,427
Heidelberglaan,5,189.770833333333,528
UMC,6,227.561797752809,89
WKZ,7,169.867219917012,482
P+R De Uithof,8,0,1
WKZ,9,205.285714285714,7
UMC,10,167,15
Heidelberglaan,11,166.736842105263,57
Padualaan,12,181.788321167883,137
Kromme Rijn,13,195.209459459459,148
Galgenwaard,14,176.420560747664,107
Vaartsche Rijn,15,196.935211267606,355
Depot,-1,NaN,0
