Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,569.150296638102,1517
Vaartsche Rijn,1,152.368279569892,3720
Galgenwaard,2,156.368907563025,2380
Kromme Rijn,3,151.097368421053,380
Padualaan,4,168.534632034632,462
Heidelberglaan,5,164.684818481848,606
UMC,6,177.67032967033,91
WKZ,7,151.774451097804,501
P+R De Uithof,8,82,1
WKZ,9,68.8571428571429,7
UMC,10,175.5,20
Heidelberglaan,11,184.842105263158,57
Padualaan,12,148.058139534884,172
Kromme Rijn,13,180.087248322148,149
Galgenwaard,14,163.505263157895,95
Vaartsche Rijn,15,171.553475935829,374
Depot,-1,NaN,0
