Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,406.893114754098,1525
Vaartsche Rijn,1,168.787600459242,3484
Galgenwaard,2,169.507794048181,2117
Kromme Rijn,3,177.820987654321,324
Padualaan,4,187.518867924528,424
Heidelberglaan,5,181.493265993266,594
UMC,6,226.380281690141,71
WKZ,7,165.079822616408,451
P+R De Uithof,8,0,4
WKZ,9,204.6,5
UMC,10,158.866666666667,15
Heidelberglaan,11,164.366666666667,60
Padualaan,12,158.271523178808,151
Kromme Rijn,13,179.534351145038,131
Galgenwaard,14,179.420454545455,88
Vaartsche Rijn,15,180.407608695652,368
Depot,-1,NaN,0
