Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,412.087673611111,1152
Vaartsche Rijn,1,201.773346966598,2934
Galgenwaard,2,200.041331186259,1863
Kromme Rijn,3,189.211409395973,298
Padualaan,4,214.003095975232,323
Heidelberglaan,5,215.595375722543,519
UMC,6,236.423728813559,59
WKZ,7,201.823255813953,430
P+R De Uithof,8,NaN,0
WKZ,9,135.166666666667,6
UMC,10,163.947368421053,19
Heidelberglaan,11,172.185185185185,54
Padualaan,12,201.90756302521,119
Kromme Rijn,13,190.364341085271,129
Galgenwaard,14,205.725,80
Vaartsche Rijn,15,226.372307692308,325
Depot,-1,NaN,0
