Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,259.852099817407,1643
Vaartsche Rijn,1,93.6331074540174,4132
Galgenwaard,2,137.564315352697,2651
Kromme Rijn,3,141.15306122449,392
Padualaan,4,150.631346578366,453
Heidelberglaan,5,156.912790697674,688
UMC,6,185.834951456311,103
WKZ,7,141.496632996633,594
P+R De Uithof,8,280.666666666667,3
WKZ,9,197.642857142857,14
UMC,10,114.633333333333,30
Heidelberglaan,11,115.876543209877,81
Padualaan,12,150.729411764706,170
Kromme Rijn,13,148.707317073171,205
Galgenwaard,14,125.241666666667,120
Vaartsche Rijn,15,158.912037037037,432
Depot,-1,NaN,0
