Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,411.891276041667,1536
Vaartsche Rijn,1,153.600215517241,3712
Galgenwaard,2,158.750834724541,2396
Kromme Rijn,3,153.959349593496,369
Padualaan,4,164.121654501217,411
Heidelberglaan,5,167.403747870528,587
UMC,6,173.860215053763,93
WKZ,7,148.931226765799,538
P+R De Uithof,8,0,1
WKZ,9,119.5,8
UMC,10,132.157894736842,19
Heidelberglaan,11,132.253521126761,71
Padualaan,12,153.903225806452,155
Kromme Rijn,13,147.629807692308,208
Galgenwaard,14,147.734693877551,98
Vaartsche Rijn,15,173.10621761658,386
Depot,-1,NaN,0
