Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,314.301701570681,1528
Vaartsche Rijn,1,95.1238802149987,3907
Galgenwaard,2,151.174703891709,2364
Kromme Rijn,3,145.682291666667,384
Padualaan,4,148.211453744493,454
Heidelberglaan,5,157.162454873646,554
UMC,6,208.734042553192,94
WKZ,7,156.213503649635,548
P+R De Uithof,8,662,2
WKZ,9,110.5,4
UMC,10,139.653846153846,26
Heidelberglaan,11,155.412698412698,63
Padualaan,12,152.783625730994,171
Kromme Rijn,13,151.062857142857,175
Galgenwaard,14,150.762376237624,101
Vaartsche Rijn,15,168.730077120823,389
Depot,-1,NaN,0
