Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,409.748281786942,1164
Vaartsche Rijn,1,199.493938344302,2887
Galgenwaard,2,196.067143643368,1817
Kromme Rijn,3,207.133561643836,292
Padualaan,4,206.031428571429,350
Heidelberglaan,5,214.03861003861,518
UMC,6,217.241935483871,62
WKZ,7,189.423887587822,427
P+R De Uithof,8,0,1
WKZ,9,169.666666666667,3
UMC,10,233.1,10
Heidelberglaan,11,200.963636363636,55
Padualaan,12,220.099173553719,121
Kromme Rijn,13,209.139534883721,129
Galgenwaard,14,204.733333333333,90
Vaartsche Rijn,15,210.630434782609,322
Depot,-1,NaN,0
