Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.242231075697,1255
Vaartsche Rijn,1,184.965811965812,3159
Galgenwaard,2,192.263074484945,1893
Kromme Rijn,3,182.803636363636,275
Padualaan,4,194.507772020725,386
Heidelberglaan,5,199.778640776699,515
UMC,6,209.857142857143,70
WKZ,7,182.185463659148,399
P+R De Uithof,8,502,1
WKZ,9,155.7,10
UMC,10,164.625,16
Heidelberglaan,11,175.207547169811,53
Padualaan,12,190.177914110429,163
Kromme Rijn,13,185.371212121212,132
Galgenwaard,14,179.057692307692,104
Vaartsche Rijn,15,226.135838150289,346
Depot,-1,NaN,0
