Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,233.104008667389,1846
Vaartsche Rijn,1,95.3719217006946,4751
Galgenwaard,2,124.215028513921,2981
Kromme Rijn,3,119.373417721519,474
Padualaan,4,127.900917431193,545
Heidelberglaan,5,134.906569343066,685
UMC,6,165.428571428571,91
WKZ,7,120.160377358491,636
P+R De Uithof,8,NaN,0
WKZ,9,136.875,8
UMC,10,94.4285714285714,21
Heidelberglaan,11,131.921348314607,89
Padualaan,12,123.154639175258,194
Kromme Rijn,13,128.307692307692,195
Galgenwaard,14,123.780487804878,123
Vaartsche Rijn,15,147.246808510638,470
Depot,-1,NaN,0
