Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,117.572896088503,2531
Vaartsche Rijn,1,92.2793780687398,6110
Galgenwaard,2,91.4848081023454,3752
Kromme Rijn,3,90.1738505747126,696
Padualaan,4,93.6239193083573,694
Heidelberglaan,5,111.572333685322,947
UMC,6,126.437037037037,135
WKZ,7,84.2471655328798,882
P+R De Uithof,8,212.6,5
WKZ,9,63.8571428571429,14
UMC,10,84.0882352941177,34
Heidelberglaan,11,84.3942307692308,104
Padualaan,12,90.8428093645485,299
Kromme Rijn,13,93.2059925093633,267
Galgenwaard,14,91.1708860759494,158
Vaartsche Rijn,15,100.374251497006,668
Depot,-1,NaN,0
