Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,413.275828460039,1026
Vaartsche Rijn,1,244.890984360626,2174
Galgenwaard,2,243.887663680221,1451
Kromme Rijn,3,257.450643776824,233
Padualaan,4,252.690566037736,265
Heidelberglaan,5,258.357142857143,392
UMC,6,325.439393939394,66
WKZ,7,227.615384615385,351
P+R De Uithof,8,0,1
WKZ,9,139,2
UMC,10,262.894736842105,19
Heidelberglaan,11,220.340909090909,44
Padualaan,12,238.694915254237,118
Kromme Rijn,13,238.894308943089,123
Galgenwaard,14,263.622950819672,61
Vaartsche Rijn,15,270.343173431734,271
Depot,-1,NaN,0
