Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,418.927395209581,1336
Vaartsche Rijn,1,184.070471938776,3136
Galgenwaard,2,183.87333688132,1879
Kromme Rijn,3,204.293286219081,283
Padualaan,4,191.449612403101,387
Heidelberglaan,5,209.427536231884,552
UMC,6,197.761363636364,88
WKZ,7,177.462585034014,441
P+R De Uithof,8,53,1
WKZ,9,102.333333333333,6
UMC,10,172.473684210526,19
Heidelberglaan,11,183.84,50
Padualaan,12,186.241666666667,120
Kromme Rijn,13,186.169117647059,136
Galgenwaard,14,202.833333333333,78
Vaartsche Rijn,15,192.752808988764,356
Depot,-1,NaN,0
