Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,417.771539206196,1033
Vaartsche Rijn,1,240.375746440055,2177
Galgenwaard,2,247.457353928811,1489
Kromme Rijn,3,234.874476987448,239
Padualaan,4,248.972508591065,291
Heidelberglaan,5,274.21144278607,402
UMC,6,331.245901639344,61
WKZ,7,234.767507002801,357
P+R De Uithof,8,0,4
WKZ,9,193.666666666667,3
UMC,10,218.5,12
Heidelberglaan,11,241.333333333333,39
Padualaan,12,236.824561403509,114
Kromme Rijn,13,250.12037037037,108
Galgenwaard,14,253.162162162162,74
Vaartsche Rijn,15,268.754716981132,265
Depot,-1,NaN,0
