Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,206.023277909739,2105
Vaartsche Rijn,1,93.7125931587999,5233
Galgenwaard,2,107.961097708082,3316
Kromme Rijn,3,102.269811320755,530
Padualaan,4,112.912310286678,593
Heidelberglaan,5,119.892773892774,858
UMC,6,135.36170212766,141
WKZ,7,98.0288461538462,728
P+R De Uithof,8,0,3
WKZ,9,108.1,10
UMC,10,87.0909090909091,22
Heidelberglaan,11,119.175257731959,97
Padualaan,12,114.170506912442,217
Kromme Rijn,13,112.165467625899,278
Galgenwaard,14,108.383458646617,133
Vaartsche Rijn,15,129.847014925373,536
Depot,-1,NaN,0
