Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,262.218362282878,1612
Vaartsche Rijn,1,97.8161892901619,4015
Galgenwaard,2,137.507971820541,2697
Kromme Rijn,3,141.372685185185,432
Padualaan,4,142.76724137931,464
Heidelberglaan,5,164.182763744428,673
UMC,6,170.805555555556,108
WKZ,7,133.119429590018,561
P+R De Uithof,8,0,1
WKZ,9,65.4444444444444,9
UMC,10,119.5,16
Heidelberglaan,11,139.261363636364,88
Padualaan,12,142.974193548387,155
Kromme Rijn,13,150.655555555556,180
Galgenwaard,14,139.542857142857,105
Vaartsche Rijn,15,159.926829268293,410
Depot,-1,NaN,0
