Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,408.350309704061,1453
Vaartsche Rijn,1,164.710346872221,3373
Galgenwaard,2,173.199423354157,2081
Kromme Rijn,3,162.535928143713,334
Padualaan,4,176.17523364486,428
Heidelberglaan,5,193.477669902913,515
UMC,6,193.836956521739,92
WKZ,7,161.377729257642,458
P+R De Uithof,8,NaN,0
WKZ,9,126.222222222222,9
UMC,10,129.192307692308,26
Heidelberglaan,11,171.415094339623,53
Padualaan,12,156.43537414966,147
Kromme Rijn,13,167.796178343949,157
Galgenwaard,14,158.436781609195,87
Vaartsche Rijn,15,207.458923512748,353
Depot,-1,NaN,0
