Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,562.458733205374,1563
Vaartsche Rijn,1,152.491651205937,3773
Galgenwaard,2,153.328170782754,2389
Kromme Rijn,3,158.468911917098,386
Padualaan,4,162.835714285714,420
Heidelberglaan,5,162.83660130719,612
UMC,6,177.290909090909,110
WKZ,7,154.240942028986,552
P+R De Uithof,8,147,1
WKZ,9,180.363636363636,11
UMC,10,146.904761904762,21
Heidelberglaan,11,152.860465116279,86
Padualaan,12,166.402597402597,154
Kromme Rijn,13,139.183333333333,180
Galgenwaard,14,147.010101010101,99
Vaartsche Rijn,15,184.859154929577,355
Depot,-1,NaN,0
