Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,636.545049063336,1121
Vaartsche Rijn,1,207.932917888563,2728
Galgenwaard,2,217.90931076179,1654
Kromme Rijn,3,221.110701107011,271
Padualaan,4,228.885993485342,307
Heidelberglaan,5,237.424686192469,478
UMC,6,196.363636363636,55
WKZ,7,205.437994722955,379
P+R De Uithof,8,425,1
WKZ,9,22,3
UMC,10,253.733333333333,15
Heidelberglaan,11,207.885714285714,35
Padualaan,12,221.291338582677,127
Kromme Rijn,13,206.834645669291,127
Galgenwaard,14,205.352941176471,68
Vaartsche Rijn,15,231.944444444444,306
Depot,-1,NaN,0
