Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,232.898720682303,1876
Vaartsche Rijn,1,93.8445017182131,4656
Galgenwaard,2,123.347036656389,2919
Kromme Rijn,3,134.901785714286,448
Padualaan,4,126.665534804754,589
Heidelberglaan,5,137.147952443857,757
UMC,6,134.611650485437,103
WKZ,7,120.48538961039,616
P+R De Uithof,8,0,1
WKZ,9,117.4,5
UMC,10,115.846153846154,26
Heidelberglaan,11,144.025641025641,78
Padualaan,12,121.148351648352,182
Kromme Rijn,13,116.341991341991,231
Galgenwaard,14,128.178294573643,129
Vaartsche Rijn,15,147.332699619772,526
Depot,-1,NaN,0
