Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,204.644334532374,2224
Vaartsche Rijn,1,97.421857088269,5234
Galgenwaard,2,106.861931119311,3252
Kromme Rijn,3,107.082840236686,507
Padualaan,4,111.17519379845,645
Heidelberglaan,5,115.363528009535,839
UMC,6,130.830882352941,136
WKZ,7,103.943055555556,720
P+R De Uithof,8,0,2
WKZ,9,90.2307692307692,13
UMC,10,87.4137931034483,29
Heidelberglaan,11,101.347826086957,115
Padualaan,12,120.326359832636,239
Kromme Rijn,13,105.636363636364,275
Galgenwaard,14,103.167832167832,143
Vaartsche Rijn,15,120.913696060038,533
Depot,-1,NaN,0
