Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,412.604278074866,1309
Vaartsche Rijn,1,181.800953895072,3145
Galgenwaard,2,181.048843187661,1945
Kromme Rijn,3,177.943521594684,301
Padualaan,4,190.485632183908,348
Heidelberglaan,5,196.757142857143,490
UMC,6,191.972972972973,74
WKZ,7,182.606481481481,432
P+R De Uithof,8,0,3
WKZ,9,78.375,8
UMC,10,180.541666666667,24
Heidelberglaan,11,195.472727272727,55
Padualaan,12,200.565217391304,138
Kromme Rijn,13,193.408759124088,137
Galgenwaard,14,197.132352941176,68
Vaartsche Rijn,15,187.333333333333,378
Depot,-1,NaN,0
