Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,409.144545454545,1100
Vaartsche Rijn,1,212.59534706331,2622
Galgenwaard,2,220.858501783591,1682
Kromme Rijn,3,209.280936454849,299
Padualaan,4,211.401215805471,329
Heidelberglaan,5,242.35046728972,428
UMC,6,253.897058823529,68
WKZ,7,207.493297587131,373
P+R De Uithof,8,0,1
WKZ,9,197.5,6
UMC,10,203.705882352941,17
Heidelberglaan,11,210.647058823529,51
Padualaan,12,218.525252525253,99
Kromme Rijn,13,203.36641221374,131
Galgenwaard,14,192.506493506494,77
Vaartsche Rijn,15,214.201388888889,288
Depot,-1,NaN,0
