Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,455.236129032258,1550
Vaartsche Rijn,1,96.7793230123327,3811
Galgenwaard,2,153.993713327745,2386
Kromme Rijn,3,148.966850828729,362
Padualaan,4,159.053364269142,431
Heidelberglaan,5,165.403076923077,650
UMC,6,178.224489795918,98
WKZ,7,147.384044526902,539
P+R De Uithof,8,624,1
WKZ,9,102.714285714286,7
UMC,10,141.25,20
Heidelberglaan,11,150.698113207547,53
Padualaan,12,151.552147239264,163
Kromme Rijn,13,140.672413793103,174
Galgenwaard,14,172.833333333333,96
Vaartsche Rijn,15,166.672727272727,385
Depot,-1,NaN,0
